a1 a2 a3 a4 a5 a6 a7 RMSE it
9.764e-02 2.297e-01 3.771e-01 4.017e-01 7.177e-02 8.783e-02 3.223e-02 3.516e-01 850
1.290e-01 1.939e-01 2.313e-01 1.945e-01 4.758e-02 7.404e-02 4.564e-02 3.377e-01 850
1.879e-01 1.636e-01 1.537e-01 1.100e-01 3.038e-02 5.958e-02 6.893e-02 4.818e-01 850
1.134e-01 1.519e-01 1.833e-01 2.454e-01 2.312e-02 5.848e-02 3.680e-02 2.994e-01 850
1.228e-01 2.998e-01 3.142e-01 2.930e-01 6.675e-02 9.278e-02 3.790e-02 4.608e-01 850
1.020e-01 2.767e-01 5.962e-01 5.251e-01 1.000e-01 1.000e-01 3.225e-02 5.175e-01 850
1.117e-01 1.745e-01 2.127e-01 1.635e-01 7.538e-02 7.549e-02 4.777e-02 4.080e-01 850
1.191e-01 2.638e-01 3.370e-01 2.821e-01 7.409e-02 8.865e-02 3.384e-02 3.697e-01 850
8.317e-02 1.480e-01 4.069e-01 5.524e-01 2.599e-02 8.306e-02 4.334e-02 4.601e-01 850
9.649e-02 2.527e-01 4.518e-01 5.066e-01 6.870e-02 8.755e-02 2.323e-02 3.504e-01 850
1.131e-01 3.042e-01 4.610e-01 4.270e-01 7.632e-02 9.206e-02 2.695e-02 4.222e-01 850
1.079e-01 2.946e-01 4.142e-01 5.140e-01 3.124e-02 9.574e-02 3.342e-02 4.650e-01 850
1.023e-01 2.543e-01 5.235e-01 4.826e-01 9.689e-02 8.475e-02 2.264e-02 3.887e-01 850
1.305e-01 2.504e-01 1.587e-01 1.045e-01 7.575e-02 9.449e-02 4.901e-02 3.870e-01 850
9.775e-02 2.803e-01 4.589e-01 4.860e-01 9.477e-02 9.160e-02 2.213e-02 4.123e-01 850
1.183e-01 2.801e-01 3.231e-01 3.032e-01 6.299e-02 9.751e-02 3.190e-02 3.656e-01 850
1.234e-01 1.668e-01 2.581e-01 1.301e-01 8.605e-02 6.010e-02 4.205e-02 4.334e-01 850
1.238e-01 2.560e-01 2.354e-01 2.011e-01 6.892e-02 8.549e-02 3.684e-02 3.088e-01 850
9.813e-02 2.576e-01 4.399e-01 5.046e-01 5.979e-02 9.063e-02 2.522e-02 3.472e-01 850
1.254e-01 1.915e-01 2.306e-01 1.084e-01 9.368e-02 7.108e-02 4.284e-02 4.983e-01 850
9.163e-02 1.927e-01 3.737e-01 3.997e-01 7.668e-02 8.334e-02 3.646e-02 3.869e-01 850
1.095e-01 2.763e-01 3.596e-01 3.189e-01 8.202e-02 9.919e-02 3.887e-02 4.763e-01 850
1.731e-01 1.255e-01 9.301e-02 1.000e-03 6.876e-02 4.339e-02 5.720e-02 3.302e-01 850
1.208e-01 2.849e-01 2.650e-01 2.002e-01 8.597e-02 1.000e-01 4.153e-02 3.833e-01 850
1.149e-01 1.352e-01 3.056e-01 1.923e-01 8.018e-02 5.430e-02 4.064e-02 3.978e-01 850
1.238e-01 2.785e-01 2.077e-01 1.218e-01 9.268e-02 1.000e-01 4.099e-02 3.053e-01 850
9.695e-02 2.567e-01 4.931e-01 4.853e-01 1.000e-01 8.673e-02 2.317e-02 3.553e-01 850
1.027e-01 2.699e-01 2.708e-01 4.129e-01 2.360e-02 9.237e-02 2.929e-02 3.571e-01 850
1.466e-01 2.991e-01 2.150e-01 5.636e-02 9.706e-02 9.832e-02 4.273e-02 3.909e-01 850
8.100e-02 1.901e-01 3.930e-01 5.315e-01 5.188e-02 1.000e-01 4.659e-02 4.475e-01 850
1.102e-01 2.463e-01 3.282e-01 2.198e-01 1.000e-01 9.530e-02 3.735e-02 3.622e-01 850
1.260e-01 1.903e-01 2.548e-01 2.106e-01 5.856e-02 6.357e-02 3.796e-02 3.659e-01 850
8.917e-02 1.738e-01 3.296e-01 4.452e-01 3.753e-02 7.170e-02 3.301e-02 3.793e-01 850
1.192e-01 2.627e-01 2.879e-01 2.813e-01 5.621e-02 1.000e-01 4.062e-02 4.532e-01 850
1.001e-01 2.380e-01 3.050e-01 3.920e-01 4.045e-02 1.000e-01 3.988e-02 3.431e-01 850
1.361e-01 2.355e-01 1.816e-01 4.819e-02 9.920e-02 8.394e-02 4.809e-02 4.024e-01 850
1.418e-01 1.787e-01 2.527e-01 9.617e-02 7.539e-02 6.119e-02 4.314e-02 4.883e-01 850
1.067e-01 2.571e-01 2.551e-01 3.011e-01 5.153e-02 1.000e-01 3.927e-02 3.684e-01 850
1.105e-01 2.232e-01 3.340e-01 3.007e-01 6.510e-02 9.363e-02 4.047e-02 4.110e-01 850
8.409e-02 1.548e-01 3.399e-01 3.013e-01 9.450e-02 9.063e-02 5.333e-02 4.869e-01 850
1.109e-01 1.745e-01 3.114e-01 2.795e-01 6.150e-02 6.098e-02 3.165e-02 3.684e-01 850
1.001e-01 3.066e-01 4.782e-01 5.401e-01 7.644e-02 1.000e-01 3.059e-02 4.818e-01 850
1.224e-01 3.016e-01 3.569e-01 4.388e-01 1.524e-02 8.291e-02 2.398e-02 4.438e-01 850
1.302e-01 1.469e-01 1.682e-01 4.435e-02 7.119e-02 6.760e-02 5.603e-02 3.173e-01 850
1.029e-01 3.275e-01 4.731e-01 5.292e-01 6.775e-02 1.000e-01 2.342e-02 3.892e-01 850
1.190e-01 1.918e-01 2.361e-01 3.091e-01 1.435e-02 7.288e-02 4.521e-02 3.361e-01 850
1.053e-01 2.074e-01 4.382e-01 3.724e-01 9.015e-02 7.276e-02 3.013e-02 4.106e-01 850
1.133e-01 2.353e-01 3.626e-01 2.458e-01 1.000e-01 8.645e-02 3.962e-02 4.598e-01 850
1.105e-01 2.358e-01 2.347e-01 3.163e-01 3.047e-02 9.410e-02 4.174e-02 3.595e-01 850
9.099e-02 1.745e-01 4.308e-01 5.169e-01 4.806e-02 8.072e-02 3.554e-02 4.609e-01 850
9.438e-02 2.444e-01 4.789e-01 6.146e-01 3.701e-02 1.000e-01 3.877e-02 4.968e-01 850
1.142e-01 2.754e-01 4.393e-01 3.512e-01 1.000e-01 9.095e-02 3.283e-02 5.009e-01 850
1.151e-01 1.591e-01 3.121e-01 1.892e-01 9.008e-02 6.189e-02 3.925e-02 4.321e-01 850
1.295e-01 2.800e-01 2.141e-01 2.174e-01 5.030e-02 1.000e-01 4.548e-02 3.919e-01 850
1.196e-01 2.029e-01 2.417e-01 1.998e-01 6.442e-02 7.151e-02 3.921e-02 3.379e-01 850
1.184e-01 2.725e-01 2.539e-01 2.067e-01 7.823e-02 1.000e-01 3.864e-02 3.064e-01 850
1.109e-01 1.958e-01 2.298e-01 1.810e-01 6.957e-02 8.687e-02 4.650e-02 2.948e-01 850
1.022e-01 1.954e-01 3.234e-01 3.532e-01 4.207e-02 9.740e-02 4.725e-02 3.575e-01 850
1.258e-01 1.710e-01 1.359e-01 1.247e-01 5.225e-02 6.542e-02 4.627e-02 3.344e-01 850
9.599e-02 1.643e-01 3.925e-01 3.123e-01 9.696e-02 7.295e-02 3.919e-02 4.075e-01 850
1.403e-01 2.654e-01 2.370e-01 1.850e-01 5.331e-02 9.207e-02 4.291e-02 4.065e-01 850
9.809e-02 2.626e-01 4.829e-01 5.079e-01 8.165e-02 9.229e-02 2.859e-02 4.149e-01 850
1.379e-01 2.798e-01 2.769e-01 1.663e-01 8.327e-02 8.133e-02 3.259e-02 3.457e-01 850
1.011e-01 1.630e-01 2.279e-01 1.995e-01 6.680e-02 8.821e-02 5.917e-02 4.219e-01 850
1.146e-01 2.040e-01 2.178e-01 1.452e-01 7.580e-02 8.812e-02 4.892e-02 3.498e-01 850
9.632e-02 1.597e-01 2.712e-01 2.273e-01 7.418e-02 8.013e-02 4.448e-02 3.852e-01 850
1.036e-01 2.761e-01 3.944e-01 4.292e-01 6.944e-02 1.000e-01 3.790e-02 4.702e-01 850
1.127e-01 3.606e-01 4.519e-01 4.748e-01 7.543e-02 1.000e-01 2.433e-02 4.539e-01 850
1.230e-01 2.109e-01 2.471e-01 1.127e-01 1.000e-01 7.205e-02 3.883e-02 3.940e-01 850
1.118e-01 3.387e-01 4.891e-01 4.504e-01 9.850e-02 9.136e-02 1.888e-02 3.630e-01 850
3.642e-01 3.618e-01 1.148e-01 1.000e-03 4.346e-02 6.395e-02 5.870e-02 7.999e-01 850
9.992e-02 1.571e-01 1.907e-01 1.056e-01 9.002e-02 7.700e-02 4.375e-02 4.423e-01 850
1.011e-01 2.626e-01 2.668e-01 4.137e-01 1.926e-02 1.000e-01 3.243e-02 3.514e-01 850
1.527e-01 2.773e-01 1.640e-01 2.535e-02 8.578e-02 1.000e-01 5.446e-02 4.278e-01 850
8.278e-02 1.676e-01 3.869e-01 5.649e-01 2.051e-02 1.000e-01 5.635e-02 4.374e-01 850
9.687e-02 2.658e-01 4.566e-01 4.757e-01 1.000e-01 8.588e-02 2.801e-02 4.443e-01 850
1.049e-01 2.952e-01 3.335e-01 5.121e-01 6.684e-03 1.000e-01 2.727e-02 4.465e-01 850
1.149e-01 2.824e-01 3.558e-01 3.036e-01 9.255e-02 8.360e-02 2.815e-02 3.574e-01 850
1.259e-01 1.768e-01 1.745e-01 1.000e-03 1.000e-01 7.587e-02 5.278e-02 3.108e-01 850
1.247e-01 3.551e-01 2.774e-01 3.277e-01 4.489e-02 1.000e-01 2.814e-02 3.106e-01 850
1.033e-01 2.172e-01 2.224e-01 1.898e-01 8.900e-02 8.964e-02 3.774e-02 4.006e-01 850
1.028e-01 2.202e-01 4.528e-01 3.774e-01 9.822e-02 7.923e-02 2.851e-02 3.769e-01 850
1.185e-01 1.736e-01 2.626e-01 2.140e-01 6.603e-02 6.280e-02 3.648e-02 4.370e-01 850
1.006e-01 2.709e-01 4.629e-01 4.466e-01 1.000e-01 8.168e-02 2.231e-02 4.051e-01 850
1.069e-01 2.355e-01 2.157e-01 2.803e-01 4.457e-02 8.409e-02 3.402e-02 3.943e-01 850
1.180e-01 1.642e-01 1.771e-01 7.643e-02 9.037e-02 6.657e-02 4.979e-02 3.810e-01 850
1.030e-01 1.627e-01 3.712e-01 3.162e-01 6.794e-02 7.014e-02 3.801e-02 4.417e-01 850
1.208e-01 2.990e-01 3.900e-01 4.826e-01 1.288e-02 9.180e-02 3.644e-02 5.063e-01 850
1.344e-01 2.689e-01 2.400e-01 1.848e-01 5.882e-02 9.742e-02 4.405e-02 3.607e-01 850
1.138e-01 1.979e-01 3.965e-01 2.868e-01 9.865e-02 6.190e-02 3.131e-02 4.593e-01 850
1.195e-01 1.164e-01 2.592e-01 2.303e-01 4.722e-02 4.632e-02 4.521e-02 4.055e-01 850
1.323e-01 3.126e-01 3.539e-01 2.198e-01 9.458e-02 9.453e-02 3.431e-02 4.291e-01 850
1.057e-01 2.133e-01 2.757e-01 2.171e-01 1.000e-01 7.383e-02 3.156e-02 2.994e-01 850
1.387e-01 1.978e-01 1.755e-01 1.675e-01 4.132e-02 6.232e-02 4.009e-02 2.805e-01 850
1.221e-01 2.562e-01 2.578e-01 1.912e-01 7.811e-02 8.634e-02 3.391e-02 3.340e-01 850
1.339e-01 1.799e-01 1.784e-01 4.206e-02 8.148e-02 7.516e-02 5.601e-02 3.747e-01 850
1.066e-01 2.529e-01 3.006e-01 3.133e-01 6.594e-02 9.757e-02 3.456e-02 3.391e-01 850
1.137e-01 1.700e-01 1.637e-01 1.365e-01 5.560e-02 8.111e-02 5.254e-02 3.497e-01 850
8.947e-02 2.056e-01 2.702e-01 2.935e-01 7.790e-02 1.000e-01 4.671e-02 4.525e-01 850
8.210e-02 2.645e-01 8.075e-01 9.656e-01 9.106e-02 9.617e-02 2.051e-02 4.731e-01 850
1.127e-01 2.221e-01 2.763e-01 2.540e-01 7.048e-02 7.874e-02 3.610e-02 3.448e-01 850
1.129e-01 3.020e-01 3.487e-01 3.589e-01 6.122e-02 1.000e-01 2.880e-02 3.439e-01 850
1.220e-01 3.619e-01 4.174e-01 4.253e-01 5.678e-02 1.000e-01 2.682e-02 4.388e-01 850
1.289e-01 2.454e-01 2.640e-01 2.287e-01 6.218e-02 7.156e-02 2.976e-02 3.745e-01 850
1.139e-01 2.116e-01 2.004e-01 1.277e-01 7.884e-02 9.447e-02 4.883e-02 2.907e-01 850
1.241e-01 2.766e-01 2.209e-01 1.586e-01 7.927e-02 9.824e-02 3.679e-02 3.567e-01 850
1.008e-01 1.957e-01 2.639e-01 2.119e-01 8.080e-02 1.000e-01 5.116e-02 4.108e-01 850
1.240e-01 2.267e-01 2.902e-01 1.709e-01 1.000e-01 6.554e-02 2.989e-02 3.819e-01 850
1.180e-01 2.980e-01 2.907e-01 3.125e-01 5.281e-02 1.000e-01 3.038e-02 3.125e-01 850
1.000e+00 6.921e-01 1.177e-01 1.000e-03 2.202e-02 6.958e-02 9.468e-02 1.157e+00 850
9.975e-02 1.656e-01 2.374e-01 2.073e-01 7.860e-02 7.587e-02 4.401e-02 3.562e-01 850
1.083e-01 3.273e-01 4.945e-01 5.261e-01 6.793e-02 9.053e-02 1.924e-02 3.806e-01 850
1.313e-01 2.252e-01 2.041e-01 1.226e-01 6.916e-02 9.693e-02 6.049e-02 4.787e-01 850
1.077e-01 2.474e-01 2.281e-01 2.344e-01 7.074e-02 1.000e-01 4.262e-02 3.503e-01 850
9.502e-02 1.968e-01 4.092e-01 5.711e-01 6.408e-03 7.445e-02 3.509e-02 4.301e-01 850
1.031e-01 2.171e-01 3.437e-01 3.945e-01 4.975e-02 7.441e-02 3.412e-02 3.955e-01 850
9.578e-02 1.820e-01 2.011e-01 1.322e-01 1.000e-01 9.280e-02 5.048e-02 3.807e-01 850
1.058e-01 1.911e-01 2.912e-01 1.957e-01 9.414e-02 7.714e-02 3.465e-02 3.972e-01 850
9.974e-02 1.497e-01 2.385e-01 2.530e-01 5.019e-02 7.514e-02 4.365e-02 3.531e-01 850
1.232e-01 3.346e-01 2.775e-01 3.515e-01 3.217e-02 9.615e-02 2.542e-02 3.273e-01 850
1.142e-01 2.076e-01 3.061e-01 1.850e-01 1.000e-01 7.226e-02 3.168e-02 4.043e-01 850
1.038e-01 1.703e-01 3.813e-01 3.275e-01 7.137e-02 7.939e-02 4.248e-02 4.880e-01 850
1.024e-01 1.992e-01 2.952e-01 3.030e-01 6.196e-02 7.781e-02 3.477e-02 3.529e-01 850
7.077e-01 1.000e+00 3.440e-01 1.000e-03 6.732e-02 7.292e-02 5.140e-02 1.061e+00 850
1.336e-01 3.534e-01 2.293e-01 1.750e-01 8.663e-02 1.000e-01 3.548e-02 4.145e-01 850
9.333e-02 1.830e-01 3.557e-01 3.629e-01 6.399e-02 9.199e-02 4.473e-02 4.002e-01 850
1.328e-01 1.880e-01 1.892e-01 1.242e-01 5.229e-02 8.085e-02 5.452e-02 3.113e-01 850
1.342e-01 1.931e-01 1.737e-01 8.833e-02 6.776e-02 7.379e-02 5.023e-02 3.889e-01 850
1.073e-01 2.248e-01 3.769e-01 4.080e-01 5.593e-02 7.028e-02 2.761e-02 4.247e-01 850
1.200e-01 3.267e-01 3.620e-01 3.617e-01 5.876e-02 1.000e-01 3.065e-02 3.764e-01 850
1.261e-01 2.970e-01 2.666e-01 2.361e-01 7.417e-02 8.544e-02 3.221e-02 3.420e-01 850
1.013e-01 1.729e-01 4.107e-01 3.452e-01 9.134e-02 6.244e-02 2.680e-02 3.677e-01 850
1.078e-01 2.701e-01 3.505e-01 2.953e-01 9.693e-02 1.000e-01 3.565e-02 3.923e-01 850
1.061e-01 2.202e-01 2.529e-01 2.082e-01 8.348e-02 1.000e-01 4.940e-02 4.360e-01 850
1.041e-01 1.647e-01 1.871e-01 1.638e-01 6.696e-02 7.954e-02 5.284e-02 3.583e-01 850
9.550e-02 1.847e-01 2.646e-01 2.745e-01 7.013e-02 9.154e-02 4.532e-02 4.325e-01 850
1.132e-01 2.262e-01 2.402e-01 1.445e-01 9.600e-02 9.072e-02 4.353e-02 3.193e-01 850
1.079e-01 1.416e-01 1.969e-01 1.066e-01 8.702e-02 6.465e-02 4.913e-02 3.149e-01 850
1.237e-01 1.602e-01 2.738e-01 8.066e-02 1.000e-01 6.155e-02 4.218e-02 4.110e-01 850
1.027e-01 1.723e-01 2.207e-01 3.103e-01 2.319e-02 8.783e-02 4.973e-02 3.540e-01 850
1.376e-01 1.867e-01 2.276e-01 1.756e-01 4.919e-02 6.390e-02 4.191e-02 3.631e-01 850
1.310e-01 2.500e-01 2.153e-01 2.307e-01 3.199e-02 8.890e-02 4.015e-02 4.064e-01 850
1.151e-01 2.722e-01 2.777e-01 1.911e-01 1.000e-01 9.403e-02 3.546e-02 3.543e-01 850
1.178e-01 3.289e-01 4.282e-01 4.572e-01 5.009e-02 9.536e-02 2.492e-02 4.585e-01 850
1.328e-01 2.849e-01 2.918e-01 1.385e-01 9.649e-02 9.538e-02 3.567e-02 3.585e-01 850
1.090e-01 2.663e-01 3.616e-01 3.863e-01 5.994e-02 9.503e-02 3.357e-02 4.304e-01 850
1.307e-01 2.462e-01 2.783e-01 2.100e-01 6.408e-02 8.584e-02 4.079e-02 4.132e-01 850
1.101e-01 2.198e-01 2.963e-01 2.376e-01 7.853e-02 8.948e-02 3.934e-02 3.319e-01 850
9.642e-02 1.980e-01 3.374e-01 3.323e-01 8.242e-02 8.454e-02 3.904e-02 4.135e-01 850
1.221e-01 2.469e-01 2.801e-01 1.724e-01 1.000e-01 7.991e-02 3.337e-02 3.716e-01 850
1.032e-01 2.136e-01 2.956e-01 3.169e-01 6.485e-02 7.910e-02 3.215e-02 3.509e-01 850
1.308e-01 3.199e-01 3.264e-01 2.467e-01 7.372e-02 1.000e-01 3.221e-02 3.500e-01 850
9.873e-02 2.000e-01 2.795e-01 3.553e-01 3.837e-02 9.370e-02 4.149e-02 3.421e-01 850
1.039e-01 2.308e-01 3.648e-01 3.359e-01 8.183e-02 9.183e-02 3.398e-02 4.256e-01 850
1.178e-01 2.726e-01 2.058e-01 2.067e-01 6.669e-02 1.000e-01 4.350e-02 3.569e-01 850
1.053e-01 2.843e-01 4.087e-01 4.471e-01 6.598e-02 1.000e-01 3.543e-02 4.707e-01 850
1.231e-01 1.823e-01 2.208e-01 8.849e-02 1.000e-01 6.629e-02 4.257e-02 3.451e-01 850
1.255e-01 3.017e-01 2.531e-01 2.288e-01 6.663e-02 9.523e-02 3.675e-02 3.803e-01 850
9.803e-02 1.683e-01 2.349e-01 1.715e-01 8.375e-02 8.416e-02 4.574e-02 3.350e-01 850
1.014e-01 2.391e-01 2.549e-01 2.362e-01 8.959e-02 9.656e-02 4.124e-02 3.501e-01 850
9.291e-02 1.861e-01 2.590e-01 2.689e-01 7.591e-02 8.646e-02 4.143e-02 3.523e-01 850
1.299e-01 1.727e-01 1.479e-01 1.976e-01 1.566e-02 8.634e-02 6.629e-02 3.395e-01 850
7.787e-01 6.771e-01 9.159e-01 3.265e-01 2.687e-02 9.560e-02 1.000e-01 1.472e+00 850
1.131e-01 3.104e-01 4.434e-01 4.551e-01 5.703e-02 1.000e-01 3.209e-02 4.677e-01 850
1.134e-01 2.137e-01 3.657e-01 2.687e-01 8.876e-02 7.346e-02 3.503e-02 4.396e-01 850
1.316e-01 2.055e-01 1.513e-01 1.504e-01 4.293e-02 8.125e-02 4.848e-02 3.094e-01 850
1.403e-01 3.818e-01 4.153e-01 3.307e-01 7.319e-02 1.000e-01 3.329e-02 5.655e-01 850
1.024e-01 3.352e-01 4.376e-01 5.871e-01 2.989e-02 9.971e-02 1.935e-02 3.616e-01 850
1.167e-01 2.847e-01 3.564e-01 4.188e-01 3.188e-02 8.020e-02 2.177e-02 3.688e-01 850
9.716e-02 2.688e-01 4.774e-01 5.689e-01 5.163e-02 9.398e-02 3.009e-02 4.272e-01 850
9.628e-02 1.641e-01 3.317e-01 3.414e-01 5.427e-02 8.184e-02 4.933e-02 4.517e-01 850
1.054e-01 1.853e-01 2.316e-01 1.379e-01 9.674e-02 8.265e-02 4.235e-02 3.742e-01 850
1.406e-01 2.956e-01 3.587e-01 2.213e-01 9.096e-02 7.376e-02 2.933e-02 4.938e-01 850
1.279e-01 2.555e-01 3.113e-01 1.841e-01 1.000e-01 7.865e-02 3.600e-02 4.418e-01 850
1.261e-01 2.280e-01 4.100e-01 2.918e-01 6.851e-02 7.906e-02 3.695e-02 4.995e-01 850
9.138e-02 1.799e-01 2.538e-01 2.535e-01 6.583e-02 1.000e-01 5.048e-02 4.587e-01 850
1.271e-01 1.589e-01 2.060e-01 1.219e-01 7.301e-02 5.446e-02 3.479e-02 4.190e-01 850
1.261e-01 3.302e-01 3.914e-01 2.943e-01 9.858e-02 8.364e-02 2.272e-02 3.561e-01 850
1.123e-01 3.205e-01 3.856e-01 4.604e-01 3.648e-02 9.423e-02 2.525e-02 3.806e-01 850
1.159e-01 1.720e-01 2.651e-01 2.273e-01 6.397e-02 6.584e-02 4.499e-02 4.200e-01 850
1.183e-01 3.646e-01 3.173e-01 4.132e-01 3.097e-02 1.000e-01 2.442e-02 3.334e-01 850
1.292e-01 1.728e-01 2.807e-01 1.086e-01 1.000e-01 5.557e-02 3.290e-02 3.963e-01 850
1.125e-01 1.717e-01 2.413e-01 3.220e-01 1.029e-02 7.375e-02 4.369e-02 3.999e-01 850
1.152e-01 1.254e-01 2.487e-01 9.407e-02 9.075e-02 5.411e-02 4.364e-02 3.315e-01 850
1.088e-01 1.761e-01 3.006e-01 2.059e-01 8.051e-02 8.306e-02 5.017e-02 4.430e-01 850
1.131e-01 1.641e-01 2.665e-01 3.170e-01 2.273e-02 6.939e-02 4.615e-02 3.579e-01 850
1.187e-01 2.643e-01 3.568e-01 3.220e-01 6.941e-02 7.958e-02 2.636e-02 3.673e-01 850
1.071e-01 1.986e-01 3.761e-01 2.888e-01 1.000e-01 6.811e-02 2.889e-02 3.674e-01 850
3.094e-01 3.251e-01 2.419e-01 1.872e-02 6.397e-02 5.898e-02 5.318e-02 7.941e-01 850
1.118e-01 2.613e-01 2.598e-01 1.995e-01 9.911e-02 9.393e-02 3.914e-02 3.621e-01 850
9.373e-02 1.904e-01 2.158e-01 2.455e-01 7.101e-02 8.783e-02 4.124e-02 4.059e-01 850
9.966e-02 2.365e-01 4.747e-01 4.599e-01 8.516e-02 9.518e-02 4.156e-02 5.350e-01 850
1.192e-01 2.862e-01 2.822e-01 1.959e-01 1.000e-01 9.961e-02 3.790e-02 4.162e-01 850
1.077e-01 1.496e-01 2.178e-01 2.392e-01 3.673e-02 7.029e-02 4.554e-02 3.332e-01 850
1.142e-01 2.602e-01 4.280e-01 3.209e-01 9.996e-02 9.109e-02 3.516e-02 4.874e-01 850
9.808e-02 2.415e-01 3.631e-01 4.570e-01 4.109e-02 1.000e-01 3.206e-02 3.450e-01 850
1.142e-01 3.068e-01 3.500e-01 3.947e-01 4.530e-02 1.000e-01 2.974e-02 3.341e-01 850
1.255e-01 3.020e-01 2.963e-01 1.925e-01 9.847e-02 9.588e-02 3.624e-02 3.641e-01 850
1.018e-01 2.153e-01 3.203e-01 3.515e-01 5.733e-02 9.221e-02 4.278e-02 4.092e-01 850
1.056e-01 3.240e-01 3.523e-01 4.078e-01 7.065e-02 1.000e-01 2.806e-02 3.257e-01 850
9.304e-02 2.440e-01 5.172e-01 5.847e-01 6.555e-02 1.000e-01 2.986e-02 4.077e-01 850
8.949e-02 1.518e-01 3.058e-01 4.546e-01 1.538e-02 7.912e-02 4.705e-02 3.797e-01 850
1.114e-01 2.708e-01 2.802e-01 3.194e-01 5.255e-02 1.000e-01 3.199e-02 4.326e-01 850
1.091e-01 1.632e-01 3.830e-01 3.223e-01 7.351e-02 5.304e-02 3.005e-02 4.799e-01 850
1.204e-01 2.151e-01 1.580e-01 2.762e-01 2.320e-03 9.559e-02 5.402e-02 3.916e-01 850
1.127e-01 1.251e-01 2.737e-01 2.165e-01 6.198e-02 5.234e-02 4.402e-02 3.720e-01 850
1.443e-01 4.314e-01 2.708e-01 2.121e-01 9.089e-02 1.000e-01 2.694e-02 3.761e-01 850
1.142e-01 1.903e-01 2.275e-01 1.474e-01 8.246e-02 7.732e-02 4.210e-02 3.040e-01 850
1.261e-01 2.044e-01 1.874e-01 8.780e-02 7.479e-02 9.134e-02 5.395e-02 3.909e-01 850
1.000e+00 9.834e-01 1.380e-01 1.000e-03 2.865e-02 9.678e-02 1.000e-01 1.087e+00 850
8.964e-02 2.271e-01 4.727e-01 6.824e-01 9.424e-03 1.000e-01 3.716e-02 4.488e-01 850
1.093e-01 2.242e-01 1.752e-01 9.560e-02 1.000e-01 9.694e-02 4.611e-02 3.551e-01 850
1.287e-01 2.160e-01 1.455e-01 3.848e-02 9.324e-02 7.915e-02 4.267e-02 4.131e-01 850
1.023e-01 2.469e-01 2.968e-01 2.832e-01 8.617e-02 1.000e-01 3.828e-02 3.802e-01 850
1.142e-01 2.765e-01 4.573e-01 3.579e-01 9.968e-02 8.326e-02 3.024e-02 4.940e-01 850
1.171e-01 1.912e-01 3.150e-01 2.448e-01 6.556e-02 7.695e-02 4.499e-02 4.397e-01 850
1.311e-01 1.598e-01 2.833e-01 1.747e-01 6.908e-02 5.356e-02 3.581e-02 4.136e-01 850
1.188e-01 2.607e-01 2.444e-01 1.985e-01 8.122e-02 8.588e-02 3.302e-02 2.937e-01 850
1.169e-01 1.805e-01 3.408e-01 2.791e-01 6.599e-02 6.735e-02 4.291e-02 4.879e-01 850
1.200e-01 1.881e-01 1.625e-01 9.941e-02 7.033e-02 8.502e-02 5.459e-02 3.016e-01 850
1.306e-01 2.063e-01 1.856e-01 1.401e-01 5.598e-02 7.863e-02 5.004e-02 4.262e-01 850
1.225e-01 1.777e-01 1.680e-01 2.116e-01 2.169e-02 7.921e-02 5.390e-02 4.479e-01 900
1.160e-01 2.536e-01 2.322e-01 3.067e-01 3.070e-02 8.118e-02 3.008e-02 3.014e-01 900
1.119e-01 2.489e-01 2.737e-01 3.051e-01 5.342e-02 8.407e-02 3.354e-02 3.151e-01 900
1.234e-01 2.676e-01 3.775e-01 2.635e-01 1.000e-01 7.286e-02 2.805e-02 4.248e-01 900
1.071e-01 2.272e-01 3.017e-01 2.139e-01 1.000e-01 8.842e-02 3.886e-02 3.422e-01 900
1.267e-01 2.311e-01 2.199e-01 2.414e-01 3.289e-02 7.716e-02 3.648e-02 4.115e-01 900
1.055e-01 3.119e-01 3.957e-01 4.278e-01 7.226e-02 1.000e-01 2.736e-02 3.366e-01 900
9.821e-02 1.399e-01 2.085e-01 1.864e-01 7.737e-02 6.501e-02 4.627e-02 3.708e-01 900
1.177e-01 3.332e-01 2.780e-01 2.821e-01 7.607e-02 1.000e-01 2.981e-02 2.995e-01 900
1.357e-01 2.491e-01 2.580e-01 1.783e-01 7.862e-02 6.648e-02 2.886e-02 3.758e-01 900
1.047e-01 2.474e-01 3.092e-01 3.622e-01 5.264e-02 8.366e-02 3.313e-02 3.592e-01 900
1.100e-01 2.107e-01 2.667e-01 2.481e-01 7.460e-02 7.263e-02 3.609e-02 3.386e-01 900
1.253e-01 2.623e-01 1.938e-01 8.091e-02 1.000e-01 9.863e-02 4.686e-02 3.504e-01 900
9.435e-02 2.423e-01 4.032e-01 5.937e-01 5.617e-03 9.411e-02 3.249e-02 3.977e-01 900
1.129e-01 2.034e-01 2.728e-01 3.145e-01 4.075e-02 6.549e-02 2.820e-02 3.779e-01 900
1.535e-01 3.370e-01 2.273e-01 1.741e-01 5.660e-02 9.098e-02 3.250e-02 3.795e-01 900
1.094e-01 2.843e-01 3.741e-01 3.607e-01 8.531e-02 8.716e-02 2.431e-02 3.758e-01 900
1.302e-01 2.057e-01 1.861e-01 2.094e-01 3.198e-02 7.278e-02 4.358e-02 2.885e-01 900
1.070e-01 3.235e-01 4.676e-01 4.378e-01 1.000e-01 1.000e-01 2.891e-02 4.285e-01 900
